gene-name	is-regulator	avg-all	avg-nonresp	avg-respond	avg-diff	t-pval	t-stat	wilcox-pval	wilcox-stat	num-repeats-all	num-repeats-nonresp	num-repeats-respond
EPB49	0	3.94	3.92	3.96	-0.0368	0.277	-1.1	0.249	195	1	1	1
DEFA4	0	3.46	3.35	3.53	-0.177	0.279	-1.1	0.205	190	1	1	1
HRH4	0	2.97	2.91	3.01	-0.103	0.281	-1.09	0.278	198	1	1	1
KIF25	0	3.56	3.6	3.54	0.0538	0.281	1.09	0.343	289	1	1	1
TTC24	0	2.84	2.76	2.9	-0.14	0.283	-1.09	0.191	188	2	1	1
TCN1	0	3.33	3.23	3.39	-0.159	0.286	-1.08	0.288	199	1	1	1
PRSS33	0	2.89	2.8	2.94	-0.136	0.287	-1.08	0.322	202	2	1	1
GATA1	1	3.45	3.39	3.49	-0.103	0.293	-1.07	0.134	180	1	1	1
SLC4A1	0	3.67	3.58	3.72	-0.134	0.296	-1.06	0.181	187	1	1	1
SCML4	0	3.27	3.21	3.3	-0.0961	0.296	-1.06	0.167	185	1	1	1
RAG2	0	2.99	2.93	3.02	-0.088	0.297	-1.06	0.331	203	1	1	1
PRKCH	0	3.99	3.98	4	-0.0184	0.301	-1.05	0.295	200	2	1	2
GP9	0	3.21	3.15	3.25	-0.0977	0.303	-1.04	0.213	191	1	1	1
HBM	0	3.59	3.5	3.64	-0.144	0.307	-1.03	0.189	188	1	1	1
FCER2	0	3.38	3.33	3.41	-0.0804	0.309	-1.03	0.16	184	1	1	1
HRH2	0	3.35	3.3	3.38	-0.0812	0.31	-1.03	0.355	205	1	1	1
KIF21B	0	3.72	3.69	3.73	-0.0353	0.313	-1.02	0.43	211	1	1	1
BEND2	0	2.57	2.48	2.63	-0.147	0.316	-1.02	0.413	210	2	2	1
SLITRK2	0	2.66	2.54	2.73	-0.19	0.318	-1.02	0.28	198	2	1	1
MFSD2B	0	3.24	3.16	3.28	-0.12	0.32	-1.01	0.278	198	1	1	1
LINC00494	0	2.98	2.92	3.01	-0.097	0.326	-0.994	0.191	188	2	1	1
FUT7	0	3.49	3.46	3.51	-0.0545	0.327	-0.993	0.222	192	1	1	1
CD79A	0	3.57	3.53	3.6	-0.0704	0.331	-0.984	0.102	174	1	1	1
MS4A2	0	3.57	3.51	3.6	-0.088	0.331	-0.986	0.197	189	1	1	1
CR2	0	2.84	2.77	2.89	-0.114	0.331	-0.985	0.249	195	1	1	1
CRBN	0	4.08	4.07	4.08	-0.00903	0.334	-0.979	0.213	191	1	1	1
NEAT1	0	4.45	4.44	4.46	-0.0209	0.334	-0.982	0.322	202	3	2	2
TNFAIP8	0	3.95	3.93	3.96	-0.0265	0.338	-0.975	0.404	209	1	1	1
SHISA7	0	2.93	2.87	2.97	-0.0984	0.342	-0.964	0.134	180	1	1	1
PGD	0	4.15	4.14	4.15	-0.0114	0.349	-0.948	0.753	232	1	1	1
CLEC4M	0	2.69	2.62	2.72	-0.106	0.357	-0.938	0.123	178	1	1	1
MSL2	0	3.98	3.99	3.98	0.00787	0.359	0.927	0.343	289	1	1	1
OR2W3	0	3.28	3.21	3.32	-0.112	0.366	-0.917	0.142	182	2	1	1
PAQR9	0	2.93	2.86	2.98	-0.125	0.369	-0.913	0.375	207	2	2	2
C19orf77	0	3.45	3.49	3.43	0.0552	0.369	0.909	0.4	284	2	1	2
LOC149086	0	2.77	2.7	2.81	-0.103	0.37	-0.909	0.466	214	2	1	2
CD101	0	3.56	3.54	3.58	-0.0325	0.372	-0.903	0.528	218	1	1	1
PROM1	0	2.8	2.71	2.86	-0.15	0.374	-0.901	0.4	209	2	1	2
ABHD14B	0	4.1	4.09	4.11	-0.0141	0.378	-0.897	0.485	215	1	1	1
LPO	0	3.01	2.93	3.05	-0.119	0.379	-0.89	0.241	194	2	1	2
MYO1G	0	3.79	3.76	3.8	-0.0402	0.38	-0.889	0.339	204	2	2	1
RAB39B	0	3.57	3.53	3.6	-0.0651	0.382	-0.886	0.379	207	1	1	1
SSR1	0	4.11	4.1	4.12	-0.0134	0.382	-0.887	0.485	215	1	1	1
KLF1	1	3.43	3.37	3.47	-0.105	0.383	-0.881	0.258	196	1	1	1
TNFRSF13C	0	3.29	3.33	3.27	0.0617	0.384	0.882	0.829	236	2	1	1
STRADB	0	4.05	4.04	4.06	-0.0176	0.385	-0.878	0.258	196	1	1	1
MMP27	0	2.78	2.72	2.82	-0.1	0.385	-0.881	0.366	206	1	1	1
CCDC48	0	3.7	3.68	3.71	-0.0324	0.385	-0.882	0.207	190	2	1	1
RXFP2	0	2.55	2.49	2.59	-0.109	0.391	-0.869	0.432	212	2	1	2
ABCA13	0	3.03	2.93	3.08	-0.156	0.394	-0.861	0.228	193	2	1	2
AGPAT2	0	4.07	4.06	4.07	-0.0127	0.402	-0.849	0.268	197	1	1	1
IPO8	0	3.99	4	3.99	0.00768	0.406	0.844	0.239	299	1	1	1
FAM216B	0	2.69	2.62	2.73	-0.108	0.409	-0.835	0.473	214	2	1	1
EPB42	0	3.37	3.28	3.42	-0.139	0.41	-0.832	0.288	199	1	1	1
C17orf107	0	3.73	3.75	3.72	0.0285	0.417	0.819	0.69	264	2	1	1
REM2	0	3.39	3.36	3.4	-0.0375	0.418	-0.818	0.331	203	1	1	1
HMGB2	0	4.17	4.16	4.17	-0.0136	0.419	-0.817	0.485	215	1	1	1
LOC100190940	0	3.04	3.13	2.98	0.148	0.428	0.803	0.387	285	2	1	1
LOC100133161	0	3.1	3.05	3.13	-0.0793	0.431	-0.795	0.145	182	2	1	2
SH3GL2	0	3.53	3.58	3.51	0.0704	0.431	0.796	0.589	271	1	1	1
TMEM131	0	4.02	4.01	4.02	-0.00816	0.434	-0.79	0.513	217	1	1	1
CD177	0	3.62	3.59	3.65	-0.0616	0.443	-0.775	0.457	213	1	1	1
C8orf80	0	3.39	3.43	3.37	0.0528	0.447	0.768	0.736	262	1	1	1
SLC2A14	0	2.94	2.89	2.97	-0.081	0.448	-0.766	0.366	206	1	1	1
TBC1D22B	0	3.93	3.93	3.94	-0.0108	0.45	-0.763	0.43	211	1	1	1
NUCB2	0	4.17	4.16	4.18	-0.0177	0.454	-0.759	0.309	201	1	1	1
CD27	0	3.72	3.7	3.73	-0.0214	0.459	-0.748	0.443	212	1	1	1
TM7SF3	0	4.03	4.02	4.03	-0.0106	0.462	-0.747	0.499	216	1	1	1
ADRBK1	0	4.17	4.16	4.17	-0.00892	0.463	-0.744	0.258	196	1	1	1
SERPINA3	0	3.79	3.74	3.81	-0.0736	0.464	-0.741	0.62	224	1	1	1
VPREB3	0	3.32	3.29	3.34	-0.0574	0.47	-0.729	0.197	189	1	1	1
TIMD4	0	3.35	3.31	3.37	-0.0595	0.475	-0.722	0.589	222	1	1	1
GPR15	0	2.92	2.86	2.95	-0.0816	0.479	-0.717	0.502	216	2	1	1
PCTP	0	3.99	3.98	3.99	-0.012	0.479	-0.719	0.331	203	1	1	1
PAFAH2	0	3.92	3.91	3.92	-0.00991	0.48	-0.714	0.558	220	1	1	1
CSK	0	4.07	4.08	4.07	0.00878	0.488	0.701	0.299	293	1	1	1
TFR2	0	3.61	3.59	3.62	-0.027	0.49	-0.697	0.528	218	1	1	1
LOC284551	0	2.84	2.78	2.87	-0.0829	0.49	-0.698	0.736	231	1	1	1
CCND3	0	4.05	4.04	4.05	-0.012	0.494	-0.69	0.62	224	1	1	1
BOK	0	4.03	4.02	4.04	-0.0145	0.495	-0.689	0.404	209	1	1	1
SERPINB10	0	3.06	2.99	3.1	-0.11	0.496	-0.689	0.432	212	2	1	1
TSNAX-DISC1	0	2.31	2.26	2.35	-0.0872	0.498	-0.684	0.604	223	1	1	1
TXNDC12	0	4.12	4.11	4.12	-0.00861	0.5	-0.684	0.636	225	1	1	1
MEGF9	0	3.93	3.92	3.93	-0.0138	0.503	-0.676	0.702	229	1	1	1
TPTE2	0	3.16	3.13	3.18	-0.058	0.511	-0.667	0.787	234	1	1	1
TESC	0	3.87	3.85	3.88	-0.0317	0.512	-0.663	0.457	213	1	1	1
KRT23	0	3.33	3.29	3.35	-0.066	0.514	-0.659	0.513	217	1	1	1
EHHADH	0	3.77	3.79	3.77	0.0188	0.515	0.657	0.239	299	1	1	1
LILRA3	0	3.29	3.24	3.32	-0.0857	0.517	-0.654	0.432	212	2	1	1
FAM46C	0	3.91	3.89	3.92	-0.0256	0.517	-0.654	0.652	226	1	1	1
OR6K3	0	2.63	2.59	2.65	-0.0564	0.523	-0.644	0.649	226	2	1	2
ANKRD34B	0	3.44	3.38	3.48	-0.0956	0.525	-0.641	0.391	208	1	1	1
RFESD	0	3.65	3.63	3.66	-0.0271	0.527	-0.639	0.47	214	1	1	1
CUL4B	0	4.06	4.06	4.06	-0.00759	0.527	-0.642	0.601	223	2	1	1
MZB1	0	3.92	3.9	3.94	-0.0328	0.532	-0.632	0.558	220	1	1	1
SLC39A11	0	3.98	3.98	3.99	-0.0146	0.533	-0.631	0.91	241	1	1	1
HLA-DOB	0	3.67	3.65	3.68	-0.0298	0.536	-0.626	0.43	211	1	1	1
EXOC8	0	3.88	3.88	3.88	0.00633	0.537	0.623	0.62	269	1	1	1
CCDC163P	0	3.7	3.71	3.69	0.0208	0.538	0.62	0.685	265	1	1	1
GRIN2B	0	2.7	2.76	2.67	0.0895	0.544	0.612	1	246	3	1	3
CHN2	0	3.78	3.8	3.77	0.0291	0.55	0.607	0.794	258	2	1	1
ADD2	0	3.49	3.45	3.52	-0.0631	0.553	-0.599	0.417	210	1	1	1
FAM53B	0	3.96	3.96	3.97	-0.00698	0.556	-0.595	0.62	224	1	1	1
PCSK2	0	2.65	2.59	2.68	-0.0833	0.562	-0.586	0.419	210	3	2	1
UBXN6	0	4.17	4.17	4.18	-0.00718	0.562	-0.584	0.847	238	2	1	1
NTNG2	0	3.75	3.72	3.76	-0.0398	0.565	-0.582	0.543	219	1	1	1
RD3	0	2.56	2.61	2.53	0.0789	0.566	0.579	0.669	266	1	1	1
ALDH1L1	0	3.57	3.53	3.6	-0.0654	0.568	-0.577	0.685	228	1	1	1
AMPD3	0	3.87	3.86	3.88	-0.0211	0.571	-0.575	0.982	248	1	1	1
PNPLA1	0	2.98	2.94	3.01	-0.0653	0.578	-0.562	0.517	218	2	1	1
DNAJC3	0	4.06	4.06	4.07	-0.00741	0.579	-0.56	0.573	221	1	1	1
FKBP11	0	4.1	4.09	4.1	-0.0115	0.581	-0.557	0.417	210	1	1	1
LOC100630918	0	3.74	3.73	3.74	-0.0126	0.586	-0.549	0.404	209	1	1	1
NLRP14	0	2.65	2.69	2.62	0.0717	0.598	0.535	0.539	274	2	2	1
F8A1	0	3.43	3.41	3.44	-0.0299	0.605	-0.523	0.753	232	1	1	1
TCERG1L	0	3.02	3.07	2.99	0.0831	0.615	0.509	0.604	270	1	1	1
CYFIP2	0	4.01	4.01	4	0.00863	0.619	0.501	0.77	260	1	1	1
GPRC5C	0	4.04	4.03	4.04	-0.00988	0.632	-0.484	0.573	221	1	1	1
EPX	0	3.5	3.47	3.52	-0.0509	0.634	-0.48	0.636	225	1	1	1
ANTXRL	0	3.02	2.98	3.04	-0.0525	0.636	-0.479	0.776	234	2	1	1
C9orf66	0	3.37	3.33	3.39	-0.0521	0.636	-0.479	1	246	1	1	1
CHIT1	0	3.67	3.69	3.65	0.0384	0.639	0.472	0.839	237	1	1	1
DYTN	0	3.17	3.22	3.14	0.0774	0.64	0.473	0.702	264	1	1	1
OLR1	0	3.66	3.68	3.64	0.0309	0.642	0.468	0.91	252	1	1	1
LCK	0	3.75	3.74	3.76	-0.0182	0.645	-0.464	0.379	207	1	1	1
LRRTM3	0	2.33	2.28	2.35	-0.0709	0.647	-0.462	0.585	222	2	1	2
C17orf102	0	2.6	2.57	2.62	-0.0517	0.651	-0.457	0.636	225	1	1	1
GPR55	0	3.09	3.07	3.11	-0.0346	0.655	-0.45	0.391	208	1	1	1
G6PD	0	3.98	3.97	3.98	-0.00727	0.656	-0.449	0.77	233	1	1	1
E2F2	0	3.68	3.69	3.67	0.0157	0.664	0.438	0.857	255	1	1	1
FAM5C	0	3.26	3.3	3.23	0.0654	0.676	0.421	0.946	250	1	1	1
AQP10	0	2.88	2.85	2.9	-0.0508	0.688	-0.405	0.873	239	2	1	2
PIM1	0	3.99	3.99	3.99	-0.00968	0.698	-0.392	0.875	254	1	1	1
SERPINB2	0	3.03	3	3.05	-0.0553	0.724	-0.357	0.554	220	2	1	2
IL6R	0	3.87	3.87	3.88	-0.0103	0.726	-0.353	0.652	226	1	1	1
SSR4	0	4.24	4.24	4.25	-0.0067	0.73	-0.349	0.207	190	2	1	2
CD5L	0	3.24	3.21	3.26	-0.0493	0.731	-0.346	0.485	215	1	1	1
SLFN13	0	3.71	3.72	3.7	0.0165	0.734	0.343	0.636	268	1	1	1
LOC154761	0	3.71	3.7	3.72	-0.0178	0.738	-0.338	0.404	209	1	1	1
ERLEC1	0	4.15	4.15	4.15	0.00413	0.745	0.329	0.822	257	1	1	1
ACSL6	0	3.45	3.43	3.46	-0.0262	0.748	-0.323	0.485	215	1	1	1
CEACAM5	0	2.92	2.88	2.95	-0.065	0.748	-0.324	0.804	235	1	1	1
FAM55D	0	3.25	3.27	3.24	0.0329	0.749	0.322	0.702	229	1	1	1
VAT1L	0	3.08	3.05	3.1	-0.0453	0.75	-0.322	1	246	1	1	1
CRISP2	0	3.44	3.47	3.43	0.0421	0.758	0.31	0.946	250	1	1	1
ARRDC5	0	3.3	3.29	3.31	-0.0195	0.759	-0.309	0.43	211	1	1	1
NLRP7	0	2.92	2.9	2.93	-0.0305	0.759	-0.309	0.558	220	1	1	1
FRAT1	0	3.79	3.8	3.79	0.00774	0.76	0.308	0.787	259	1	1	1
GABRG1	0	2.69	2.72	2.67	0.0409	0.763	0.304	0.759	260	3	1	2
TFRC	0	4.06	4.06	4.06	-0.00672	0.764	-0.302	0.857	238	1	1	1
NQO1	0	4	3.99	4	-0.0103	0.768	-0.297	0.617	224	2	1	2
LPP-AS2	0	3.73	3.73	3.73	-0.00673	0.79	-0.268	0.875	239	1	1	1
RAB33B	0	3.86	3.86	3.87	-0.00318	0.802	-0.252	0.604	223	1	1	1
CABP5	0	2.67	2.65	2.68	-0.0277	0.809	-0.244	0.741	232	2	1	2
PIM2	0	3.93	3.93	3.94	-0.00594	0.813	-0.238	0.804	235	1	1	1
HAT1	0	4.09	4.09	4.09	-0.00268	0.817	-0.234	0.982	245	1	1	1
RNF139	0	4.03	4.03	4.03	-0.00258	0.821	-0.228	0.804	258	1	1	1
TMEM170B	0	3.83	3.82	3.83	-0.00435	0.829	-0.217	1	247	1	1	1
MLC1	0	3.63	3.62	3.64	-0.0172	0.832	-0.214	0.753	261	1	1	1
ACCN4	0	3.2	3.21	3.19	0.016	0.833	0.213	0.91	241	1	1	1
HELZ	0	3.96	3.96	3.95	0.00203	0.838	0.206	0.857	238	1	1	1
GRK6	0	3.99	3.98	3.99	-0.00303	0.842	-0.201	0.822	257	1	1	1
CYB561D1	0	3.91	3.91	3.91	-0.00218	0.86	-0.178	0.802	235	2	2	1
ATG7	0	3.89	3.88	3.89	-0.00261	0.861	-0.176	0.91	252	1	1	1
CHRDL1	0	3.59	3.6	3.58	0.0174	0.866	0.17	1	246	1	1	1
KIAA0922	0	3.9	3.9	3.9	0.00405	0.871	0.164	0.528	275	1	1	1
TRIM15	0	2.61	2.6	2.62	-0.0196	0.875	-0.159	0.973	244	2	1	1
GRK1	0	2.85	2.87	2.85	0.0191	0.875	0.158	0.669	266	1	1	1
PIP5K1B	0	3.61	3.6	3.61	-0.00896	0.876	-0.157	0.685	228	1	1	1
SLC22A16	0	3.43	3.43	3.44	-0.0132	0.885	-0.145	0.528	218	1	1	1
PNP	0	4.06	4.05	4.06	-0.00212	0.895	-0.133	0.91	241	1	1	1
PTCRA	0	3.07	3.08	3.06	0.0129	0.895	0.133	0.875	239	1	1	1
TALDO1	0	4.23	4.23	4.23	0.00132	0.896	0.132	0.669	266	1	1	1
TRHDE	0	2.74	2.73	2.75	-0.019	0.899	-0.128	0.9	240	2	1	2
GAS2L1	0	4.03	4.02	4.03	-0.00195	0.902	-0.124	0.804	258	1	1	1
MAGEE2	0	3.09	3.1	3.09	0.0118	0.907	0.118	0.955	250	2	1	1
GHR	0	3.89	3.89	3.89	-0.00408	0.91	-0.114	0.875	239	1	1	1
WNT10A	0	3.38	3.39	3.38	0.00568	0.92	0.101	0.875	239	1	1	1
KCNK4	0	3.25	3.24	3.25	-0.00548	0.932	-0.0863	0.652	226	1	1	1
ZNF534	1	3.03	3.03	3.02	0.00737	0.934	0.0835	0.669	227	1	1	1
ORM1	0	3.41	3.4	3.42	-0.0133	0.935	-0.0829	0.982	248	2	1	2
CCDC117	0	3.98	3.98	3.98	-0.000738	0.938	-0.0781	0.75	232	2	2	1
KIAA1210	0	2.53	2.52	2.53	-0.00832	0.945	-0.0695	0.716	230	2	1	1
MYO16	0	2.79	2.8	2.79	0.00929	0.958	0.053	0.856	238	2	1	2
HBZ	0	3	3	3	0.00464	0.961	0.0497	1	246	1	1	1
XK	0	3.47	3.48	3.47	0.00461	0.966	0.0423	0.928	251	1	1	1
GPR107	0	4.1	4.1	4.1	-0.000431	0.971	-0.036	0.928	242	1	1	1
SEC14L4	0	3.13	3.13	3.13	0.00469	0.972	0.0355	0.857	238	1	1	1
CDC20B	0	2.97	2.97	2.97	-0.00352	0.972	-0.0355	0.875	239	1	1	1
FUT4	0	3.75	3.75	3.75	-0.000546	0.976	-0.0307	0.77	260	1	1	1
UNC5A	0	3.44	3.44	3.44	-0.00158	0.981	-0.0238	0.787	234	1	1	1
ERLIN1	0	4.01	4.01	4.01	-0.000266	0.982	-0.0229	0.973	248	2	1	1
NAP1L6	0	3.06	3.06	3.05	0.00302	0.982	0.0222	0.955	250	2	1	1
SESN3	0	3.92	3.93	3.92	0.000557	0.987	0.0168	0.893	240	1	1	1
ART4	0	3.16	3.16	3.16	-0.00211	0.987	-0.017	0.928	242	1	1	1
LOC255167	0	2.83	2.83	2.83	-0.00171	0.991	-0.0115	0.928	242	1	1	1
PTH2R	0	3.15	3.15	3.15	-0.000324	0.997	-0.00384	0.685	265	1	1	1
VWA3B	0	2.68	2.68	2.68	-0.000306	0.998	-0.0024	0.964	249	2	1	1
